timestamp x y distance rxPower
5.300008606 12.8333 108.486 107.14147275863814 -67.9954
5.400006214 12.2264 108.834 107.42223053428002 -68.4759
5.500003824 11.6194 109.183 107.70778590872622 -68.1394
5.600001436 11.0125 109.532 107.99713505575043 -66.9052
5.70000805 10.4056 109.881 108.29023719781945 -67.1857
5.800005667 9.79868 110.229 108.58606361196817 -68.9428
5.900003287 9.19178 110.578 108.88658018125282 -68.8922
6.000000909 8.58487 110.927 109.1907577678482 -69.3895
6.100007533 7.97791 111.276 109.49856347901601 -69.0546
6.200005159 7.37101 111.625 109.80997401611613 -68.6338
6.300002787 6.7641 111.973 110.1239555129128 -68.4161
6.400000417 6.1572 112.322 110.4424755057582 -68.6854
6.500007049 5.55024 112.671 110.76450209817946 -68.4498
6.600004685 4.94334 113.02 111.09001003850706 -68.0817
6.700002323 4.33643 113.368 111.41796618653967 -67.6888
6.800006963 3.72949 113.717 111.75033872279806 -68.1132
6.900004605 3.12258 114.066 112.08609950326758 -68.4057
7.000002249 2.51568 114.415 112.42521741523296 -67.6156
7.100008897 1.90872 114.764 112.7676614461717 -68.1658
7.200006547 1.57453 114.52 112.52146677288249 -69.0029
7.300004195 1.44482 113.832 111.8328846486238 -68.7994
7.400001839 1.3151 113.144 111.144446662935 -67.7839
7.500008479 1.18537 112.456 110.45615554615732 -68.5535
7.600006115 1.05566 111.768 109.76801411174205 -68.6402
7.700003745 0.925944 111.081 109.0810251386149 -68.3299
7.800001371 0.796229 110.393 108.39319153720146 -69.2068
7.900007993 0.666502 109.705 107.70551632073449 -70.0778
8.000005611 0.536787 109.017 107.01800248221495 -70.0164
8.100003225 0.407072 108.329 106.33065317495789 -68.6249
8.200000835 0.277357 107.641 105.64347161043814 -67.7776
8.30000744 0.14763 106.953 104.95646118089587 -67.0164
8.40000504 0.017915 106.265 104.26962508778492 -67.0113
15.400006 0.18312 65.7869 63.79213042801126 -65.8482
15.500003348 0.883101 65.7876 63.78770711615366 -63.8549
15.600000696 1.58308 65.7883 63.79096487102543 -65.7054
15.700007042 2.28313 65.789 63.801903918275826 -65.4361
15.800004388 2.98311 65.7897 63.820518263032774 -65.2278
15.900001734 3.68309 65.7904 63.846801831478615 -64.9019
16.00000808 4.38313 65.7911 63.88074833474401 -64.7227
16.100005424 5.08311 65.7918 63.92233987044044 -64.2289
16.200002768 5.78309 65.7925 63.971564043706955 -64.2664
16.300000112 6.48308 65.7932 64.02840410728976 -64.0138
16.400006456 7.18312 65.7939 64.09284398545908 -64.1149
16.5000038 7.8831 65.7946 64.16485061753046 -63.6248
16.600001144 8.58308 65.7953 64.24440368138224 -63.7994
16.700007488 9.28313 65.796 64.33148419395359 -63.4376
16.800004832 9.98311 65.7967 64.42604439325838 -63.8332
16.900002176 10.6831 65.7974 64.5280611235918 -63.6489
17.00000852 11.3831 65.7981 64.63749940413847 -63.7525
17.100005864 12.0831 65.7988 64.75432021919464 -63.2595
17.200003208 12.7831 65.7995 64.87848368958694 -63.8598
17.300000554 13.4831 65.8002 65.00994774378765 -63.5773
17.4000069 14.1831 65.8009 65.14866818608036 -63.8376
17.500004246 14.8831 65.8016 65.29459876720279 -63.9016
17.600001592 15.5831 65.8023 65.44769125721702 -64.1931
17.70000794 16.2831 65.803 65.60789552035638 -64.4334
17.800005288 16.9831 65.8037 65.77515959159659 -64.7285
17.900002636 17.6831 65.8044 65.94942975469917 -64.4988
18.000008986 18.3831 65.8051 66.13065062147808 -64.3518
18.100006336 19.0831 65.8058 66.31876521204236 -64.9861
18.200003688 19.7831 65.8065 66.51371503577288 -64.1537
18.30000104 20.4831 65.8072 66.71544017279658 -64.2025
18.400007394 21.1831 65.8079 66.92387935572773 -63.4042
18.500004748 21.8831 65.8086 67.13897005145373 -63.6263
18.600002104 22.5831 65.8093 67.36064854275082 -63.5844
18.70000846 23.2831 65.81 67.5888500095245 -63.3873
18.800005818 23.9831 65.8107 67.82350860947847 -63.761
18.900003178 24.6831 65.8114 68.06455755802722 -63.2827
19.000000538 25.3831 65.8121 68.31192920727682 -64.3667
19.1000069 26.0831 65.8128 68.56555512391043 -65.4351
19.200004264 26.7831 65.8135 68.82536616582581 -64.8984
19.300001628 27.4831 65.8142 69.09129255738381 -65.2818
19.400007994 28.1831 65.8149 69.3632639631383 -65.0869
19.500005362 28.8831 65.8156 69.6412095599294 -64.273
19.600002732 29.5831 65.8163 69.92505810723364 -63.5902
19.700000104 30.2831 65.817 70.21473801567588 -63.0984
19.800006478 30.9831 65.8177 70.51017741361882 -64.388
19.900003854 31.6831 65.8184 70.81130421175703 -65.4511
20.000001232 32.3831 65.8191 71.11804616565335 -64.834
20.100007612 33.0831 65.8198 71.43033093616465 -65.2735
20.200004994 33.7831 65.8205 71.74808614771545 -64.5533
20.300002378 34.4831 65.8212 72.07123944438587 -64.9049
20.400008764 35.1831 65.8219 72.39971854378993 -64.5463
20.480025 35.7432 65.8225 72.66637084986425 -64.7859
20.500008 35.8831 65.8226 72.73345128872958 -65.0238
20.60000539 36.5831 65.8233 73.07236569661612 -65.1036
20.700002782 37.2831 65.824 73.41639000665995 -65.664
20.800000176 37.9831 65.8247 73.76545272483591 -66.188
20.900006572 38.6831 65.8254 74.11948266663767 -66.2199
21.00000397 39.3831 65.8261 74.47840899764172 -65.8258
21.100001372 40.0831 65.8268 74.84216127190611 -65.4804
21.200007776 40.7831 65.8275 75.21066946823436 -65.5459
21.300005182 41.4831 65.8282 75.58386402434053 -65.5545
21.40000259 42.1831 65.8289 75.96167586895382 -66.2784
21.500009 42.2214 66.3023 76.38055775686638 -66.6174
21.600006414 41.9951 66.9647 76.81803479717506 -66.8944
21.70000383 41.7688 67.6271 77.25937682799416 -66.802
21.800001248 41.5425 68.2895 77.7045179928426 -66.4963
21.900007668 41.3162 68.9519 78.15339337514398 -66.204
22.000005092 41.0899 69.6143 78.60593900272421 -66.1653
22.100002518 40.8636 70.2767 79.0620918509623 -66.3794
22.200008946 40.6373 70.9392 79.52187653677446 -66.7657
22.300006378 40.411 71.6016 79.98505887701778 -67.1211
22.400003812 40.1847 72.264 80.4516650548017 -67.1634
22.500001248 39.9584 72.9264 80.9216358430797 -67.0906
22.600007688 39.7321 73.5888 81.39491296051617 -66.9523
22.70000513 39.5058 74.2512 81.87143906809015 -66.877
22.800002574 39.2795 74.9136 82.35115776484264 -66.8093
22.900000022 39.0532 75.576 82.83401358282718 -67.0384
23.000006472 38.8269 76.2384 83.31995198132317 -67.2587
23.100003926 38.6006 76.9008 83.80891934036616 -67.3456
23.200001382 38.3743 77.5632 84.30086295364953 -67.4588
23.300007842 38.1479 78.2257 84.79577710534883 -67.5488
23.400005304 37.9216 78.8881 85.29351949691137 -66.2468
23.50000277 37.6954 79.5505 85.79412818724833 -67.2123
23.600000238 37.4691 80.2129 86.29746798846419 -66.8408
23.70000671 37.2427 80.8753 86.8034921727231 -66.3993
23.800004184 37.0164 81.5377 87.3122373453458 -67.561
23.900001662 36.7901 82.2001 87.82361469456835 -66.4728
24.000008142 36.5638 82.8625 88.33757850818643 -67.7297
24.100005626 36.3375 83.5249 88.85408390310486 -67.8589
24.200003114 36.1112 84.1873 89.37308681437605 -67.8776
24.300000604 35.8849 84.8497 89.89454398404834 -67.8212
24.400007098 35.6586 85.5122 90.41850531168939 -67.7371
24.500004595 35.4323 86.1746 90.94474458950336 -67.603
24.600002095 35.206 86.837 91.47331307545387 -67.5225
24.700008599 34.9797 87.4994 92.00417062530371 -67.7291
24.800006105 34.7534 88.1618 92.53727784412074 -67.2772
24.900003615 34.5271 88.8242 93.07259607451594 -67.8605
25.000001129 34.3008 89.4866 93.61008738485398 -67.7794
25.100007647 34.0745 90.1491 94.14980818387258 -67.9333
25.200005167 33.8482 90.8114 94.69144107679428 -67.6841
25.300002691 33.6219 91.4738 95.2352311177434 -67.4858
25.400000219 33.3956 92.1362 95.78104953381958 -67.4463
25.500006749 33.1693 92.7987 96.32895610448605 -67.6265
25.600004283 32.943 93.4611 96.87872863642463 -67.8568
25.601509283 32.9396 93.4711 96.88704858426642 -67.8159
25.700004821 32.7167 94.1235 97.43042805581838 -67.8806
25.800002363 32.4904 94.7859 97.98402181463057 -68.0014
25.900008907 32.2641 95.4483 98.53947798572915 -68.4596
26.000006455 32.0378 96.1107 99.09676525159638 -68.756
26.100004007 31.8115 96.7731 99.65585289314421 -68.3852
26.200001563 31.5852 97.4355 100.21671077864211 -67.6029
26.300008123 31.3589 98.098 100.77940470755917 -67.471
26.400005685 31.1326 98.7604 101.34371510320706 -68.0463
26.500003251 30.9063 99.4228 101.90970875991158 -68.3966
26.600000821 30.68 100.085 102.47716635914558 -68.8683
26.700007395 30.4537 100.748 103.0470181407012 -69.3013
26.800004973 30.2274 101.41 103.61751305044915 -69.5943
26.900002555 30.0011 102.072 104.18958194181414 -69.7477
27.000000139 29.7748 102.735 104.7641605704928 -69.0314
27.100006727 29.5484 103.397 105.33927449702699 -68.7355
27.200004319 29.3221 104.06 105.91687754276936 -68.5267
27.300001915 29.0959 104.722 106.49501810324274 -68.4056
27.400008515 28.8695 105.384 107.07455573687896 -68.2293
27.500006119 28.6432 106.047 107.65651264665784 -68.2799
27.600003727 28.4169 106.709 108.23890745295797 -68.7105
27.700001339 28.1906 107.372 108.8236514382788 -69.2288
27.800007954 27.9643 108.034 109.40878680659064 -69.8807
27.900005572 27.738 108.697 109.99622926718898 -70.2797
28.000003194 27.5117 109.359 110.58401836563003 -70.3126
28.10000082 27.2854 110.021 111.17310238614375 -70.0495
28.20000745 27.0591 110.684 111.76443329078353 -69.7484
28.300005084 26.8328 111.346 112.35604688595981 -69.1944
28.400002722 26.6065 112.009 112.94986907141593 -68.0549
28.500000364 26.3802 112.671 113.5439333167563 -68.4829
28.60000701 26.3395 113.303 114.15098803448878 -68.4878
28.70000466 26.7624 113.861 114.78930514102784 -68.4446
28.800002314 27.1854 114.419 115.42836191404606 -69.1837
28.900008972 27.6083 114.977 116.06810137970726 -69.8243
29.000006634 28.0313 115.535 116.70855754695111 -69.7217
29.1000043 28.4542 116.092 117.34870072412392 -70.2451
29.20000197 28.8772 116.65 117.99051139748484 -69.6834
29.300008644 29.3002 117.208 118.63298269891051 -69.947
29.400006322 29.7231 117.766 119.27607987190893 -69.7909
29.500004004 30.1461 118.323 119.91887038414762 -68.9046
29.60000169 30.569 118.881 120.56323619578234 -68.7191
29.70000838 30.992 119.439 121.20824553222441 -68.7255
29.800006074 31.415 119.997 121.85386425550894 -68.4314
29.900003772 31.8379 120.554 122.499089761557 -68.3154
30.000001476 32.2609 121.112 123.14589888749848 -69.1929
30.100008184 32.6839 121.67 123.7932890717829 -70.0017
30.200005896 33.1068 122.228 124.4412254449465 -69.5998
30.300003612 33.5297 122.786 125.08972451040893 -69.0256
30.400001332 33.9527 123.343 125.73783872124572 -69.1437
30.500008056 34.3757 123.901 126.38746437637714 -68.5029
30.600005784 34.7986 124.459 127.03760090209514 -67.3382
30.700003516 35.2216 125.017 127.68829310300924 -67.6285
30.720025 35.3063 125.128 127.81794319926291 -68.2201
30.800002 35.6445 125.574 128.3385166512766 -68.313
30.90000874 36.0675 126.132 128.99024374056356 -68.1267
31.000006484 36.4905 126.69 129.64247641205407 -68.6076
31.100004233 36.9134 127.248 130.29517951006477 -68.6628
31.200001987 37.3364 127.805 130.9474397991805 -68.4371
31.300008745 37.7594 128.363 131.6011445898553 -67.3845
31.400006507 38.1823 128.921 132.25529733923702 -68.3685
31.500007273 38.6053 129.479 132.9099470660116 -71.5409
31.600005043 39.0282 130.037 133.56503046920628 -71.7825
31.700002817 39.4512 130.594 134.219639462487 -70.4287
31.800000595 39.8741 131.152 134.87562698579012 -67.6392
31.900007377 40.2971 131.71 135.53208538353567 -67.8262
32.000005165 40.7201 132.268 136.1889796129261 -69.1411
32.100002957 40.6047 131.677 135.59003131163442 -68.9546
32.200005745 40.4466 130.995 134.89160194971367 -75.0404
32.300005527 40.2885 130.313 134.1931898467653 -73.6216
32.400005305 40.1304 129.631 133.4947952736735 -73.577
32.500005079 39.9723 128.949 132.79641850701398 -72.6087
32.600004849 39.8143 128.267 132.09808921210782 -72.0685
32.700004613 39.6562 127.585 131.39974894740095 -70.4477
32.800004373 39.4981 126.903 130.70142735490688 -69.2938
32.900004129 39.34 126.222 130.00408025904417 -67.6188
33.00000388 39.1819 125.54 129.30579680590503 -68.5441
33.100003626 39.0238 124.858 128.60753294593596 -68.15
33.200003368 38.8657 124.176 127.90928900001752 -68.6723
33.300003106 38.7076 123.494 127.21106529606614 -69.1175
33.400002838 38.5495 122.812 126.51286216922767 -69.9017
33.500002566 38.3914 122.13 125.81467996207755 -70.0658
33.60000229 38.2333 121.448 125.11651902482741 -71.3061
33.70000201 38.0753 120.766 124.41840951438819 -70.8353
33.800001724 37.9172 120.084 123.7202922395514 -70.7473
33.900001434 37.7591 119.402 123.02219733369259 -70.4542
34.00000114 37.601 118.721 122.3250793664161 -69.2956
34.100000842 37.4429 118.039 121.62703022523407 -69.5277
34.200000538 37.2848 117.357 120.92900462684707 -68.4129
34.30000023 37.1267 116.675 120.23100298130262 -68.2793
34.400008918 36.9686 115.993 119.5330257082117 -68.2793
34.500008602 36.8105 115.311 118.83507323702881 -68.1824
34.60000828 36.6524 114.629 118.13714600734183 -69.1211
34.700007954 36.4943 113.947 117.43924446917224 -69.9892
34.800007624 36.3362 113.265 116.74136908328597 -70.1471
34.900007289 36.1782 112.583 116.04355063612971 -70.8581
35.000006949 36.0201 111.901 115.34572902803987 -69.6676
35.100006605 35.862 111.219 114.64793502283415 -69.0594
35.200006257 35.7039 110.538 113.9511216233083 -68.7584
35.300005904 35.5458 109.856 113.25338420391684 -68.8234
35.400005546 35.3877 109.174 112.5556759443521 -68.3623
35.500005184 35.2296 108.492 111.85799739026263 -68.2296
35.600004818 35.0715 107.81 111.16034910097216 -69.4385
35.700004448 34.9134 107.128 110.46273164990987 -69.1602
35.800004072 35.3928 107.359 110.83042710754117 -69.7051
35.840025 35.6271 107.513 111.04967007339555 -70.0176
35.900004 35.9783 107.743 111.37802081151379 -70.0814
36.00000363 36.5638 108.127 111.92731569835846 -69.2079
36.100003264 37.1493 108.51 112.4773398978212 -67.7703
36.200002902 37.7348 108.894 113.02996402299702 -68.5614
36.300002542 38.3204 109.277 113.58330416553306 -68.6899
36.400002186 38.9059 109.661 114.13916144693722 -67.6929
36.500001834 39.4914 110.045 114.69659933476667 -68.063
36.600001486 40.0769 110.428 115.2546541255927 -68.9454
36.700001142 40.6625 110.812 115.81522028753389 -69.092
36.8000008 41.248 111.196 116.37726547741187 -70.3369
36.900000462 41.8335 111.579 116.93986473076664 -69.4844
37.000000128 42.419 111.963 117.50487194154972 -70.2282
37.100008798 43.0046 112.346 118.07042871591516 -70.1904
37.200008472 43.5901 112.73 118.63831387039349 -69.8833
37.300008148 44.1756 113.114 119.20760643247561 -69.5304
37.400007828 44.7612 113.497 119.77739200049399 -69.2984
37.500007512 45.3467 113.881 120.34944105350053 -68.6933
37.6000072 45.9322 114.265 120.92283829715544 -68.7191
37.700006892 46.5177 114.648 121.49663747318276 -68.5572
37.800006588 47.1033 115.032 122.07271314626377 -68.8819
37.900006288 47.6888 115.415 122.6491185065755 -69.0238
38.00000599 48.2743 115.799 123.22772351013387 -69.1141
38.100005696 48.8598 116.183 123.80758435992523 -70.2081
38.200005406 49.4453 116.566 124.38776245310468 -69.6351
38.30000512 50.0309 116.95 124.97012304871113 -70.1546
38.400004838 50.6164 117.333 125.55273010954402 -71.8789
38.50000456 51.2019 117.717 126.13744429236705 -70.4182
38.600004286 51.7874 118.101 126.723329342943 -69.9725
38.700004016 52.373 118.484 127.30949448096948 -70.7625
38.80000375 52.9585 118.868 127.89767451462907 -70.2887
38.900003488 53.544 119.252 128.48697770591383 -69.5406
39.000003228 54.1295 119.635 129.07647731190218 -68.9675
39.100002972 54.715 120.019 129.6679821158639 -69.5105
39.20000272 55.3006 120.402 130.25969739086608 -68.8287
39.300002472 55.8861 120.786 130.85334450907243 -68.5899
39.400002228 56.4716 121.17 131.4480403298581 -69.3525
39.500001988 57.0571 121.553 132.04286527264546 -70.9566
39.600001752 57.6427 121.937 132.63966010319083 -69.1646
39.70000152 58.2282 122.32 133.23651629804797 -71.7658
39.800001292 58.8137 122.704 133.8352701035493 -71.4403
39.900001068 59.3992 123.088 134.4350040154721 -70.8974
40.000000848 59.9847 123.471 135.03480542100988 -70.554
40.100000632 60.5703 123.855 135.63650565791644 -72.945
40.20000042 61.1558 124.239 136.2391037648149 -69.6979
40.300000212 61.7413 124.622 136.84173489725276 -71.1961
40.400000008 62.3268 125.006 137.44618013695396 -68.0937
40.500008808 62.586 124.411 137.03024599335725 -72.0174
40.600008604 62.8239 123.753 136.55031168111628 -71.0706
40.700008398 63.0619 123.094 136.07143810370346 -72.2193
40.800008188 63.2998 122.436 135.59533611463192 -68.3267
40.900007976 63.5378 121.778 135.1212259892575 -71.3269
40.960025 63.6806 121.383 134.83752558305125 -72.9331
41.000006 63.7757 121.119 134.6481513853421 -72.3266
41.100005782 64.0137 120.461 134.17799711088998 -71.5064
41.20000556 64.2516 119.803 133.7098040966331 -69.6014
41.300005336 64.4896 119.144 133.24280860204053 -72.4911
41.400005108 64.7275 118.486 132.77869728329918 -70.1005
41.500004878 64.9655 117.828 132.31670633087117 -72.596
41.600004644 65.2034 117.169 131.85588774324793 -69.4827
41.700004408 65.4414 116.511 131.398109404055 -71.1295
41.80000417 65.6793 115.853 130.94242038961247 -68.3485
41.900003928 65.9173 115.194 130.4880740730355 -69.974
42.000003684 66.1552 114.536 130.0367308995424 -68.4078
42.100003436 66.3932 113.878 129.58764404926882 -68.9945
42.200003186 66.6311 113.22 129.1407359713038 -68.7763
42.300002932 66.8691 112.561 128.69527208025167 -69.2879
42.400002676 67.107 111.903 128.2528941505805 -68.9373
42.500002418 67.345 111.245 127.81286730998565 -68.2889
42.600002156 67.583 110.586 127.37431171551036 -68.8896
42.700001892 67.8209 109.928 126.93890601706791 -68.9014
42.800001626 68.0589 109.27 126.50592464074558 -70.9169
42.900001356 68.3119 109.17 126.55552450055272 -70.2746
43.000001086 68.585 109.814 127.24618195057955 -69.6819
43.100000822 68.8581 110.459 127.93778338165001 -69.5285
43.200000562 69.1312 111.103 128.62863220309853 -68.6957
43.300000306 69.4043 111.748 129.3204228360316 -68.5176
43.400000054 69.6774 112.392 130.0114569365331 -68.4433
43.500008808 69.9505 113.037 130.70343078607385 -69.2107
43.600008566 70.2236 113.681 131.39464432753718 -69.5754
43.700008328 70.4967 114.326 132.08679565683315 -70.5073
43.800008094 70.7698 114.97 132.77818304239594 -71.7964
43.900007866 71.0429 115.615 133.47050635031695 -71.6135
44.000007642 71.3161 116.26 134.16296627314858 -72.968
44.100007422 71.5892 116.904 134.85460456595465 -72.5613
44.200007206 71.8623 117.549 135.54717615018765 -71.7058
44.300006995 72.1354 118.193 136.238975268313 -72.0107
44.400006789 72.4085 118.838 136.9317060298673 -69.6539
44.500006587 72.6816 119.482 137.62366112903698 -68.961
44.600006389 72.9547 120.127 138.31654630263873 -68.0175
44.700006196 73.2278 120.771 139.00865273010885 -67.0103
44.800006008 73.4382 121.228 139.50845423572008 -67.7644
44.900005822 73.2697 120.548 138.83997206168692 -73.6634
45.000005632 73.1011 119.869 138.17260865385006 -70.9355
45.100005438 72.9326 119.19 137.50561822252936 -68.4263
45.20000524 72.764 118.51 136.83804951839966 -68.4259
45.300005038 72.5955 117.831 136.171715790211 -68.8658
45.400004832 72.427 117.151 135.50486755094815 -69.4634
45.50000462 72.2584 116.472 134.83915734889476 -71.3516
45.600004404 72.0899 115.793 134.17384518232308 -73.4108
45.700004184 71.9214 115.113 133.50803626358976 -72.7756
45.80000396 71.7528 114.434 132.8433779450071 -72.8724
45.900003732 71.5843 113.754 132.17828839295052 -72.9096
46.0000035 71.4158 113.075 131.51441181345868 -71.2418
46.080025 71.2809 112.531 130.98284951019352 -71.0641
46.100008 71.2472 112.395 130.85001006052693 -70.8963
46.200007758 71.0787 111.716 130.18688432284566 -70.7858
46.300007512 70.9101 111.037 129.52408830410658 -69.5912
46.400007262 70.7416 110.357 128.8608948423066 -68.7406
46.500007008 70.5731 109.678 128.19893887084245 -68.8574
46.60000675 70.4045 108.998 127.53649134365428 -69.752
46.700006488 70.236 108.319 126.87534613548844 -69.7438
46.800006222 70.0674 107.64 126.2145607398766 -69.4078
46.900005952 69.8989 106.96 125.55341501213736 -70.3194
47.000005676 69.7304 106.281 124.89353404063799 -71.4004
47.100005396 69.5618 105.601 124.23319854306256 -72.1618
47.200005112 69.3933 104.922 123.57419459130615 -72.3103
47.300004824 69.2248 104.243 122.9156392980161 -70.8994
47.400004532 69.0562 103.563 122.25665350990106 -70.0593
47.500004236 68.8877 102.884 121.59901836482891 -70.0716
47.600003936 68.7191 102.204 120.94096957115069 -69.8484
47.700003632 68.5506 101.525 120.28428486448261 -69.1123
47.800003324 68.3821 100.846 119.62808665363666 -68.166
47.900003012 68.2135 100.166 118.97150137007601 -69.1338
48.000002695 68.045 99.4867 118.3160542863478 -69.4763
48.100002373 67.8765 98.8073 117.66103681992608 -69.689
48.200002047 67.7079 98.1279 117.00648307175119 -68.7913
48.300001717 67.5394 97.4485 116.35251567804626 -68.9581
48.400001383 67.3709 96.7691 115.69908677954204 -71.0977
48.500001045 67.2023 96.0897 115.04614800757129 -70.2736
48.600000703 67.0338 95.4103 114.39382364677736 -69.7975
48.700000357 66.8652 94.7309 113.74200800869484 -68.7316
48.800000007 66.6967 94.0515 113.09082652072185 -68.9115
48.900008653 66.5282 93.372 112.44015020996726 -68.1102
49.000008295 66.3596 92.6926 111.79009350975605 -68.396
49.100007933 66.1911 92.0132 111.1407022357246 -68.5905
49.200007567 66.0225 91.3338 110.49186996648214 -68.8166
49.300007197 65.854 90.6544 109.84372515241824 -69.6674
49.400006823 65.6855 89.975 109.19622033408483 -69.9601
49.500006445 65.5169 89.2956 108.54930752874475 -70.1115
49.600006063 65.3484 88.6162 107.90311712364941 -70.3368
49.700005677 65.1799 87.9368 107.25760186695393 -69.4939
49.800005287 65.0113 87.2574 106.61271398126023 -69.164
49.900004893 64.8428 86.578 105.96858589148012 -68.589
50.000004495 64.6742 85.8986 105.32511014758066 -68.1971
50.100004093 64.2789 86.4763 105.54839859941029 -68.6415
50.200003691 63.8835 87.0539 105.77570835243789 -68.461
50.300003291 63.4881 87.6316 106.00723352757585 -68.1569
50.400002891 63.0928 88.2092 106.24284435424345 -67.9557
50.500002493 62.6974 88.7869 106.48255809460065 -68.1923
50.600002097 62.302 89.3645 106.72624355916403 -68.3265
50.700001701 61.9067 89.9422 106.97409333913515 -68.5086
50.800001307 61.5113 90.5198 107.22580109157497 -68.7289
50.900000915 61.1159 91.0975 107.481560925863 -68.6303
51.000000523 60.7206 91.6751 107.74123455933666 -68.8579
51.100000133 60.3252 92.2528 108.00484833043376 -68.9353
51.200008745 59.9298 92.8305 108.2723466924496 -69.28
51.201513745 59.9239 92.8392 108.27643440679971 -69.4952
51.300002359 59.5345 93.4081 108.543670639333 -69.5366
51.400001974 59.1391 93.9858 108.818851080362 -69.7636
51.50000159 58.7437 94.5634 109.09774474868854 -69.8941
51.600001208 58.3484 95.1411 109.38054439327864 -70.2263
51.700000828 57.953 95.7187 109.66694551545602 -69.9638
51.80000045 57.5576 96.2964 109.95714242703836 -70.3127
51.900000074 57.1623 96.874 110.25098556153591 -70.0524
52.000008698 56.7669 97.4517 110.54851499907178 -69.8779
52.100008324 56.3715 98.0294 110.84966701172358 -69.7399
52.200007952 55.9761 98.607 111.15432524292521 -69.9654
52.300007582 55.5808 99.1847 111.46268273610681 -69.5352
52.400007214 55.1854 99.7623 111.77443748214526 -69.0915
52.500006848 54.79 100.34 112.08978410185291 -68.8496
52.600006484 54.3947 100.918 112.40891740467036 -68.9231
52.700006122 53.9993 101.495 112.7305673962923 -68.4423
52.800005762 53.6039 102.073 113.05651517807365 -68.6154
52.900005404 53.2086 102.651 113.38589733719093 -68.4411
53.000005048 52.8132 103.228 113.71770169256851 -68.6095
53.100004694 52.4178 103.806 114.05372327477959 -68.5395
53.200004342 52.0225 104.384 114.39308966126407 -68.646
53.300003992 51.6271 104.961 114.73478450500528 -69.1037
53.400003644 51.2318 105.539 115.08065976627002 -69.0899
53.500003298 50.8364 106.117 115.42970351672918 -69.9581
53.600002954 50.441 106.694 115.78102658466975 -69.9872
53.700002612 50.0457 107.272 116.13644850988858 -70.4185
53.800002274 49.6503 107.849 116.49404487393336 -70.5882
53.900001938 49.2549 108.427 116.85564472035573 -70.7475
54.000001604 48.8596 109.005 117.22035376657075 -70.8947
54.100001272 48.4642 109.582 117.58714643038157 -70.9657
54.200000942 48.0688 110.16 117.95786338112435 -70.8531
54.300000614 47.6735 110.738 118.33160290577491 -70.4491
54.40000029 47.2781 111.315 118.70733660818948 -69.9231
54.500008968 46.8827 111.893 119.08691619271195 -69.3635
54.600008648 46.4873 112.471 119.46939483520455 -69.0359
54.70000833 46.092 113.048 119.85385587456084 -68.763
54.800008014 45.6966 113.626 120.2420472528641 -68.6379
